timestamp,power_w
2025-11-30T21:20:44.778419,52.2
2025-11-30T21:20:45.798571,65.6
2025-11-30T21:20:45.804853,65.6
2025-11-30T21:20:46.758331,71.5
2025-11-30T21:20:47.839473,66
2025-11-30T21:20:48.784104,59.3
2025-11-30T21:20:49.769659,56.2
2025-11-30T21:20:49.778264,56.2
2025-11-30T21:20:50.758410,52.3
2025-11-30T21:20:52.522942,51.7
2025-11-30T21:21:00.047658,53
2025-11-30T21:21:02.698737,53.1
2025-11-30T21:21:03.805687,45.6
2025-11-30T21:21:03.811685,45.6
2025-11-30T21:21:04.757769,27.4
2025-11-30T21:21:05.774606,33.8
2025-11-30T21:21:05.782828,33.8
2025-11-30T21:21:06.755493,36.5
2025-11-30T21:21:07.757330,38.2
2025-11-30T21:21:08.757760,38.9
2025-11-30T21:21:12.530435,39.6
2025-11-30T21:21:22.565321,39.7
2025-11-30T21:21:22.755616,43
2025-11-30T21:21:23.770899,159.9
2025-11-30T21:21:23.778546,159.9
2025-11-30T21:21:24.790094,283.2
2025-11-30T21:21:25.790679,372.1
2025-11-30T21:21:25.833686,372.1
2025-11-30T21:21:26.775463,432.1
2025-11-30T21:21:27.789610,400
2025-11-30T21:21:27.800101,400
2025-11-30T21:21:28.810825,352.4
2025-11-30T21:21:29.770255,307.1
2025-11-30T21:21:29.777328,307.1
2025-11-30T21:21:30.759019,264.6
2025-11-30T21:21:31.778947,219.2
2025-11-30T21:21:31.784668,219.2
2025-11-30T21:21:32.537759,219.2
2025-11-30T21:21:32.755848,183.2
2025-11-30T21:21:33.773454,160.9
2025-11-30T21:21:33.816967,160.9
2025-11-30T21:21:34.757503,135.1
2025-11-30T21:21:35.774008,124.3
2025-11-30T21:21:35.782046,124.3
2025-11-30T21:21:36.756883,112.7
2025-11-30T21:21:37.768567,103.1
2025-11-30T21:21:37.775895,103.1
2025-11-30T21:21:39.773570,96.1
2025-11-30T21:21:39.812165,96.1
2025-11-30T21:21:41.768475,90.5
2025-11-30T21:21:41.773706,90.5
2025-11-30T21:21:42.509883,90.5
2025-11-30T21:21:42.790974,81.2
2025-11-30T21:21:43.773346,74.5
2025-11-30T21:21:43.778856,74.5
2025-11-30T21:21:44.764638,69.1
2025-11-30T21:21:45.791628,67.4
2025-11-30T21:21:46.765710,61.3
2025-11-30T21:21:47.795297,69.6
2025-11-30T21:21:47.837671,69.6
2025-11-30T21:21:48.802595,154.6
2025-11-30T21:21:49.773676,23
2025-11-30T21:21:49.795314,23
2025-11-30T21:21:52.569686,23
2025-11-30T21:21:54.792507,10.5
2025-11-30T21:21:55.770061,19.5
2025-11-30T21:21:55.775073,19.5
2025-11-30T21:21:56.756883,30.6
2025-11-30T21:21:57.802391,40.3
2025-11-30T21:21:57.808707,40.3
2025-11-30T21:21:59.973781,40
2025-11-30T21:22:02.606040,39.4
2025-11-30T21:22:08.859294,51.6
2025-11-30T21:22:09.806634,183.6
2025-11-30T21:22:09.849752,183.6
2025-11-30T21:22:10.799667,279
2025-11-30T21:22:11.831267,302.5
2025-11-30T21:22:11.838995,302.5
2025-11-30T21:22:12.544590,302.5
2025-11-30T21:22:12.775274,261.9
2025-11-30T21:22:13.757375,255.3
2025-11-30T21:22:14.757192,228.4
2025-11-30T21:22:15.769078,214.6
2025-11-30T21:22:15.774143,214.6
2025-11-30T21:22:18.791028,201.1
2025-11-30T21:22:19.761415,197.7
2025-11-30T21:22:22.676245,201.5
2025-11-30T21:22:26.778027,189.6
2025-11-30T21:22:31.797635,205.3
2025-11-30T21:22:32.509635,205.3
2025-11-30T21:22:35.790369,161.1
2025-11-30T21:22:36.785900,7.1
2025-11-30T21:22:37.755404,7
2025-11-30T21:22:41.832148,22.2
2025-11-30T21:22:41.873727,22.2
2025-11-30T21:22:42.531923,22.2
2025-11-30T21:22:42.788419,27.7
2025-11-30T21:22:43.758690,23.3
2025-11-30T21:22:49.920892,11.6
2025-11-30T21:22:49.926175,11.6
2025-11-30T21:22:51.817346,13.3
2025-11-30T21:22:51.854158,13.3
2025-11-30T21:22:52.512037,13.3
2025-11-30T21:22:55.964550,107.9
2025-11-30T21:22:55.971776,107.9
2025-11-30T21:22:56.758963,25.8
2025-11-30T21:22:57.795189,40.3
2025-11-30T21:22:57.801705,40.3
2025-11-30T21:22:58.802334,50.7
2025-11-30T21:22:59.771146,44.3
2025-11-30T21:22:59.777354,44.3
2025-11-30T21:22:59.967819,44.3
2025-11-30T21:23:00.759034,54.7
2025-11-30T21:23:01.754950,46.3
2025-11-30T21:23:02.510469,46.3
2025-11-30T21:23:03.772954,51.2
2025-11-30T21:23:03.813312,51.2
2025-11-30T21:23:04.759560,55.7
2025-11-30T21:23:05.761013,58
2025-11-30T21:23:07.755158,54.9
2025-11-30T21:23:08.756930,52.3
2025-11-30T21:23:09.781674,52
2025-11-30T21:23:11.767719,57.8
2025-11-30T21:23:11.772742,57.8
2025-11-30T21:23:12.509159,57.8
2025-11-30T21:23:13.756276,53.8
2025-11-30T21:23:14.762535,47.4
2025-11-30T21:23:15.776976,7.5
2025-11-30T21:23:15.804124,7.5
2025-11-30T21:23:19.822422,13
2025-11-30T21:23:19.827765,13
2025-11-30T21:23:20.755058,103.6
2025-11-30T21:23:21.778333,41.3
2025-11-30T21:23:21.783614,41.3
2025-11-30T21:23:22.509522,41.3
2025-11-30T21:23:22.754117,52.9
2025-11-30T21:23:23.754669,53.9
2025-11-30T21:23:24.800537,56.6
2025-11-30T21:23:27.811984,58
2025-11-30T21:23:29.756339,59.8
2025-11-30T21:23:30.783389,52.3
2025-11-30T21:23:31.767242,49.5
2025-11-30T21:23:31.809651,49.5
2025-11-30T21:23:32.512848,49.5
2025-11-30T21:23:32.754315,63.3
2025-11-30T21:23:33.780386,61.1
2025-11-30T21:23:35.772945,69.8
2025-11-30T21:23:35.786621,69.8
2025-11-30T21:23:36.768903,61.7
2025-11-30T21:23:37.767889,63.9
2025-11-30T21:23:38.762900,57
2025-11-30T21:23:39.755640,55.5
2025-11-30T21:23:40.771020,13.1
2025-11-30T21:23:41.765103,13.1
2025-11-30T21:23:42.528224,13.1
2025-11-30T21:23:44.810287,19.2
2025-11-30T21:23:45.770118,146.5
2025-11-30T21:23:45.778044,146.5
2025-11-30T21:23:46.759818,42.2
2025-11-30T21:23:47.815064,67.5
2025-11-30T21:23:47.821406,67.5
2025-11-30T21:23:48.775801,62.3
2025-11-30T21:23:49.769380,67.5
2025-11-30T21:23:49.775763,67.5
2025-11-30T21:23:52.585645,67.5
2025-11-30T21:23:52.753328,90.7
2025-11-30T21:23:53.766619,75.5
2025-11-30T21:23:53.772663,75.5
2025-11-30T21:23:56.794570,66.8
2025-11-30T21:23:57.754262,76.1
2025-11-30T21:23:58.757464,90.2
2025-11-30T21:23:59.767730,83.4
2025-11-30T21:23:59.773023,83.4
2025-11-30T21:24:00.003221,83.4
2025-11-30T21:24:02.519055,84.7
2025-11-30T21:24:02.750047,95.4
2025-11-30T21:24:03.754948,82.6
2025-11-30T21:24:04.754743,46.2
2025-11-30T21:24:05.766582,12.9
2025-11-30T21:24:05.773829,12.9
2025-11-30T21:24:09.794858,51.9
2025-11-30T21:24:09.799969,51.9
2025-11-30T21:24:10.754966,186.1
2025-11-30T21:24:11.773737,66.6
2025-11-30T21:24:11.779343,66.6
